address,zipcode,price,sqft,bedroom,bathroom,latitude,longitude,Property Type
"1912 Mulford Avenue, Bronx, NY 10461",10461,715000,2257,4,2.0,40.84998,-73.834564,multi-family
"4114 Paulding Ave, Bronx, NY 10466",10466,460000,1600,3,2.0,40.888226,-73.84973,single-family home
"3177 Parsifal Place, Bronx, NY 10465",10465,620000,1984,3,2.0,40.839806,-73.82212,single-family home
"4680 Iselin Ave, Bronx, NY 10471",10471,1750000,5500,7,8.0,40.89609,-73.90603,single-family home
"6033 Delafield Avenue, Bronx, NY 10471",10471,770000,1564,3,2.0,40.909473,-73.902695,single-family home
"1020 Grand Concourse #19F, Bronx, NY 10451",10451,540000,1250,3,2.0,40.83015,-73.920135,coop
"1922 Mcgraw Avenue UNIT 3i, Bronx, NY 10462",10462,155000,800,1,1.0,40.834534,-73.86068,coop
"190 Fordham Street UNIT 2, Bronx, NY 10464",10464,299999,706,1,1.0,40.847115,-73.784355,condo
"15A Anita St, Staten Island, NY 10314",10314,525000,1180,3,2.0,40.62015,-74.151985,townhouse
"970 Patterson Ave, Staten Island, NY 10306",10306,538000,1505,2,2.0,40.569042,-74.09282,townhouse
"921 Nugent Ave, Staten Island, NY 10306",10306,642000,1716,5,2.0,40.57213,-74.097244,single-family home
"107 Milton Ave, Staten Island, NY 10306",10306,599000,1032,3,2.0,40.564274,-74.10464,single-family home
"12 E  Franklin Ln #G, Staten Island, NY 10306",10306,549000,1320,3,2.0,40.569317,-74.1516,townhouse
"36 Summit Ave, Staten Island, NY 10306",10306,824999,1790,4,3.0,40.57688,-74.12418,single-family home
"142 Bay 47 St, Brooklyn, NY 11214",11214,1698000,2300,5,3.0,40.58872,-73.98759,multi-family
"142 Bay 47th St, Brooklyn, NY 11214",11214,1698000,2300,0,4.0,40.58872,-73.98759,multi-family
"8789 23rd Ave, Brooklyn, NY 11214",11214,1588000,3000,7,3.0,40.596603,-73.99533,multi-family
"2516 85th St, Brooklyn, NY 11214",11214,2499000,3150,6,4.0,40.598022,-73.986206,multi-family
"1948 20th Dr, Brooklyn, NY 11214",11214,1288000,1654,2,1.0,40.599636,-74.00509,multi-family
"160 Bay 43 St, Brooklyn, NY 11214",11214,1129000,2000,5,2.0,40.59226,-73.9886,multi-family
"7714 Bay Pkwy #6, Brooklyn, NY 11214",11214,359000,800,1,1.0,40.606785,-73.98923,coop
"408 W  57th St #4D, New York, NY 10019",10019,675000,900,1,1.0,40.76795,-73.98662,coop
"322 W  57th St #54P, New York, NY 10019",10019,1025000,569,0,1.0,40.766968,-73.98399,condo
"340 W  57th St #14A, New York, NY 10019",10019,1395000,955,1,1.0,40.767174,-73.98508,condo
"393 W  49th St #6G, New York, NY 10019",10019,1599000,1005,2,2.0,40.7628,-73.9887,condo
"111 W  57th St #43, New York, NY 10019",10019,28750000,4492,3,4.0,40.764774,-73.97785,condo
"111 W  57th St #12S, New York, NY 10019",10019,10195000,3601,3,5.0,40.764774,-73.97785,condo
"111 W  57th St #25, New York, NY 10019",10019,15500000,4492,3,4.0,40.764774,-73.97785,condo
"111 W  57th St #57, New York, NY 10019",10019,27500000,4183,3,4.0,40.764774,-73.97785,condo
"111 W  57th St #36, New York, NY 10019",10019,23500000,4492,3,4.0,40.764774,-73.97785,condo
"111 W  57th St #70, New York, NY 10019",10019,30500000,3873,3,4.0,40.764774,-73.97785,condo
"111 W  57th St #14N, New York, NY 10019",10019,13950000,4547,4,5.0,40.764774,-73.97785,condo
"111 W  57th St #72, New York, NY 10019",10019,66000000,7130,4,6.0,40.764774,-73.97785,condo
"111 W  57th St #17N, New York, NY 10019",10019,6995000,2580,2,3.0,40.764774,-73.97785,condo
"2 Columbus Ave #3A, New York, NY 10019",10019,1400000,1091,1,2.0,40.769527,-73.98481,condo
"159 W  53rd St #21C, New York, NY 10019",10019,725000,600,0,1.0,40.76287,-73.981224,condo
"333 W  56th St #6L, New York, NY 10019",10019,649000,534,0,1.0,40.76734,-73.98493,condo
"340 W  57th St #14C, New York, NY 10019",10019,699000,512,0,1.0,40.767174,-73.98508,condo
"160 Central Park S  #2118/2120, New York, NY 10019",10019,3350000,1350,2,2.0,40.7662,-73.9786,condo
"457 W  57th St #203, New York, NY 10019",10019,350000,300,0,1.0,40.76888,-73.987595,coop
"611 W  56th St   #5E, New York, NY 10019",10019,2100000,1131,2,3.0,40.77,-73.9924,condo
"526 Avenue Z #1A, Brooklyn, NY 11223",11223,439000,792,1,2.0,40.58547,-73.97402,condo
"1648 W  4th St, Brooklyn, NY 11223",11223,1499999,2226,6,4.0,40.60709,-73.97783,multi-family
"136 Avenue S, Brooklyn, NY 11223",11223,1100000,2374,5,3.0,40.60066,-73.980644,multi-family
"2349 W  1st St, Brooklyn, NY 11223",11223,1188000,1664,3,3.0,40.591373,-73.97104,multi-family
"366 Kings Hwy #5D, Brooklyn, NY 11223",11223,439000,450,1,1.0,40.60456,-73.976654,condo
"2720 86th St #4A, Brooklyn, NY 11223",11223,849000,1405,3,2.0,40.594185,-73.98153,condo
"2 Kings Pl   #508, Brooklyn, NY 11223",11223,899000,1241,3,2.0,40.604473,-73.97491,condo
"2026 W  4th St, Brooklyn, NY 11223",11223,1118000,1490,0,3.0,40.598133,-73.976135,multi-family
"2 Kings Pl   #604, Brooklyn, NY 11223",11223,682000,880,2,2.0,40.604473,-73.97491,condo
"2 Kings Pl   #404, Brooklyn, NY 11223",11223,665000,880,2,2.0,40.604473,-73.97491,condo
"2547 W  2nd St #3B, Brooklyn, NY 11223",11223,435000,1250,3,1.0,40.58715,-73.97102,coop
"1654 W  11th St, Brooklyn, NY 11223",11223,925000,1344,3,1.0,40.60617,-73.98443,single-family home
"2542 W  2nd St, Brooklyn, NY 11223",11223,1688000,2812,5,3.0,40.587173,-73.97177,multi-family
"2038 W  7th St, Brooklyn, NY 11223",11223,1050000,1610,5,3.0,40.597656,-73.97894,multi-family
"549 41st St #1E, Brooklyn, NY 11232",11232,599000,850,2,1.0,40.649532,-74.00352,coop
"728 41st St #4B, Brooklyn, NY 11232",11232,575000,850,1,1.0,40.646828,-74.000046,coop
"413 40th St, Brooklyn, NY 11232",11232,1598000,3000,7,3.0,40.65195,-74.00609,multi-family
"4112 8th Ave  #1, Brooklyn, NY 11232",11232,1350000,1786,0,1.0,40.646046,-73.99898,condo
"313 36th St, Brooklyn, NY 11232",11232,1349000,887,1,1.0,40.65546,-74.006035,apartment
"679 4th Ave #6A, Brooklyn, NY 11232",11232,575000,581,1,1.0,40.662342,-73.9955,condo
"4112 8th Ave  #5A, Brooklyn, NY 11232",11232,628000,690,2,1.0,40.646046,-73.99898,condo
"4112 8th Ave  #3A, Brooklyn, NY 11232",11232,628000,690,2,1.0,40.646046,-73.99898,condo
"140 30th St, Brooklyn, NY 11232",11232,995000,1100,3,2.0,40.65815,-74.00219,single-family home
"3924 9th Ave, Brooklyn, NY 11232",11232,3080000,2400,12,4.0,40.645607,-73.99582,multi-family
"318 39th St, Brooklyn, NY 11232",11232,1995000,3000,4,3.0,40.653454,-74.00799,multi-family
"765 42nd St   #23, Brooklyn, NY 11232",11232,679000,1000,3,1.0,40.646072,-73.99958,coop
"4213 8th Ave, Brooklyn, NY 11232",11232,2590000,3231,8,3.0,40.645153,-73.99912,apartment
"848 43rd St #35, Brooklyn, NY 11232",11232,499000,800,2,1.0,40.64427,-73.998634,coop
"4111 8th Ave, Brooklyn, NY 11232",11232,2499000,3300,6,3.0,40.64575,-73.99848,apartment
"719 41st St   #3F, Brooklyn, NY 11232",11232,2100000,2504,11,6.0,40.64727,-73.99985,multi-family
"719 41st St, Brooklyn, NY 11232",11232,2100000,4620,11,6.0,40.64691,-73.99951,multi-family
"838 41st St   #1, Brooklyn, NY 11232",11232,1880000,3595,1,1.0,40.64538,-73.99764,apartment
"832 40th St   #1, Brooklyn, NY 11232",11232,1580000,3239,1,1.0,40.64599,-73.99714,apartment
"819 5th Ave, Brooklyn, NY 11232",11232,2300000,2900,8,6.0,40.65442,-74.00077,multi-family
"145 28th St   #2, Brooklyn, NY 11232",11232,1550000,1600,4,3.0,40.65952,-74.00052,multi-family
"1683 W  7th St   #5A, Brooklyn, NY 11223",11223,535000,599,2,1.0,40.60599,-73.98004,condo
"2121 E  1st St, Brooklyn, NY 11223",11223,2649000,3600,6,4.0,40.596756,-73.97017,multi-family
"2619 Shore Pkwy, Brooklyn, NY 11223",11223,1590000,3519,8,3.0,40.58351,-73.973885,multi-family
"2076 E  9th St, Brooklyn, NY 11223",11223,1675000,3000,3,2.0,40.59862,-73.96247,single-family home
"130 Avenue S, Brooklyn, NY 11223",11223,999000,1940,3,2.0,40.60064,-73.98081,single-family home
"48 Avenue S, Brooklyn, NY 11223",11223,1148000,1386,3,3.0,40.600273,-73.98411,single-family home
"735 Avenue W #L3, Brooklyn, NY 11223",11223,298000,850,2,1.0,40.593925,-73.96225,coop
"1821 E  3rd St, Brooklyn, NY 11223",11223,2399000,1280,3,2.0,40.60585,-73.96999,single-family home
"1946 W  3rd St, Brooklyn, NY 11223",11223,1390000,1536,4,2.0,40.600292,-73.9756,multi-family
"1653 Dahill Rd, Brooklyn, NY 11223",11223,1500000,2600,0,3.0,40.607433,-73.97346,multi-family
"22 Van Sicklen St, Brooklyn, NY 11223",11223,799999,1350,2,2.0,40.603848,-73.97434,single-family home
"1621 W  5th St, Brooklyn, NY 11223",11223,929999,1176,2,1.0,40.607624,-73.9783,single-family home
"1659 W  2nd St, Brooklyn, NY 11223",11223,1349000,1964,5,4.0,40.607075,-73.97537,single-family home
"1799 E  2nd St, Brooklyn, NY 11223",11223,1790000,1152,3,3.0,40.59692,-73.97407,single-family home
"431 Avenue P #503, Brooklyn, NY 11223",11223,1200000,1334,2,2.0,40.609276,-73.97146,condo
"2400 E  3rd St #715, Brooklyn, NY 11223",11223,329000,950,2,1.0,40.591473,-73.96791,coop
"398 Kings Hwy  #208, Brooklyn, NY 11223",11223,795000,1241,3,2.0,40.60429,-73.97526,condo
"735 Avenue W #1E, Brooklyn, NY 11223",11223,265000,750,1,1.0,40.593925,-73.96225,coop
"22 Village Rd E, Brooklyn, NY 11223",11223,1450000,2160,3,3.0,40.595825,-73.972046,single-family home
"373 Avenue S #6E, Brooklyn, NY 11223",11223,199999,750,1,1.0,40.602196,-73.9713,coop
"1811 Ocean Pkwy #3C, Brooklyn, NY 11223",11223,375000,1100,2,1.0,40.604527,-73.965904,coop
"398 Kings Hwy  #308, Brooklyn, NY 11223",11223,879000,1241,3,2.0,40.60429,-73.97526,condo
"214 Avenue T, Brooklyn, NY 11223",11223,1850000,2010,6,3.0,40.59882,-73.97743,multi-family
"2161 W  7th St, Brooklyn, NY 11223",11223,880000,1050,2,1.0,40.594913,-73.977936,single-family home
"1725 W  2nd St, Brooklyn, NY 11223",11223,1028000,2016,3,3.0,40.605705,-73.97513,multi-family
"1802 Ocean Pkwy #D15, Brooklyn, NY 11223",11223,270000,750,1,1.0,40.604465,-73.96755,coop
"2196 McDonald Ave, Brooklyn, NY 11223",11223,1800000,4140,14,4.0,40.598747,-73.97319,multi-family
"393 Avenue S #4A, Brooklyn, NY 11223",11223,365000,925,2,1.0,40.602196,-73.9713,coop
"2350 W  11th St   #203, Brooklyn, NY 11223",11223,760000,1026,2,2.0,40.590187,-73.9814,condo
"1648 W  3rd St, Brooklyn, NY 11223",11223,1148000,2156,3,2.0,40.60717,-73.9769,single-family home
"1683 W  7th St   #5B, Brooklyn, NY 11223",11223,495000,607,2,1.0,40.60599,-73.98004,condo
"2053 W  9th St, Brooklyn, NY 11223",11223,1780000,3300,6,4.0,40.597183,-73.980255,multi-family
"2310 Ocean Pkwy #2C, Brooklyn, NY 11223",11223,298000,1000,2,1.0,40.593002,-73.96546,coop
"1809 W  3rd St, Brooklyn, NY 11223",11223,995000,800,2,2.0,40.60346,-73.97565,single-family home
"1665 E  8th St, Brooklyn, NY 11223",11223,1275000,1890,4,3.0,40.608055,-73.96463,multi-family
"1721 W  6th St   #4C, Brooklyn, NY 11223",11223,675000,1030,2,2.0,40.60538,-73.978966,condo
"1654 E  10th St, Brooklyn, NY 11223",11223,2999000,1768,5,3.0,40.608532,-73.9634,multi-family
"205 Clinton Ave  #7H, Brooklyn, NY 11205",11205,699000,750,1,1.0,40.6917,-73.9684,coop
"72 Steuben St #3C, Brooklyn, NY 11205",11205,1198000,1150,2,2.0,40.695335,-73.96374,condo
"98 Hall St, Brooklyn, NY 11205",11205,2800000,3600,8,5.0,40.694798,-73.96648,multi-family
"139 Clinton Avenue, Brooklyn, NY 11205",11205,4200000,5479,8,8.0,40.69387,-73.96839,multi-family
"139 Clinton Ave  #1, Brooklyn, NY 11205",11205,4200000,5480,0,1.0,40.693867,-73.96839,multi-family
"995 Bedford Ave, Brooklyn, NY 11205",11205,2800000,3400,10,4.0,40.68998,-73.95492,multi-family
"76 Vanderbilt Ave, Brooklyn, NY 11205",11205,1700000,2100,4,3.0,40.695366,-73.9706,multi-family
"137 Carlton Ave  #5, Brooklyn, NY 11205",11205,1800000,1233,2,2.0,40.693638,-73.9726,condo
"96 Vanderbilt Ave, Brooklyn, NY 11205",11205,1695000,2083,5,4.0,40.694813,-73.97049,townhouse
"963A Kent Ave  #A2, Brooklyn, NY 11205",11205,799900,976,2,2.0,40.6912,-73.9581,condo
"963 Kent Ave  #A2, Brooklyn, NY 11205",11205,799900,976,2,2.0,40.691235,-73.95826,condo
"25 N  Elliott Pl, Brooklyn, NY 11205",11205,3295000,3494,7,7.0,40.69741,-73.97723,multi-family
"185 Hall St #1113, Brooklyn, NY 11205",11205,1150000,1301,3,2.0,40.69257,-73.965195,coop
"31 N  Elliott Pl   #2, Brooklyn, NY 11205",11205,1575000,1058,2,2.0,40.69725,-73.97721,condo
"30 N  Portland Ave, Brooklyn, NY 11205",11205,2150000,2565,9,4.0,40.69719,-73.97688,multi-family
"163 Taaffe Pl #4, Brooklyn, NY 11205",11205,1379000,1200,2,2.0,40.693604,-73.959816,condo
"260 Clinton Ave, Brooklyn, NY 11205",11205,4195000,5400,9,5.0,40.690468,-73.968666,multi-family
"195 Classon Ave #5, Brooklyn, NY 11205",11205,1295000,1185,2,2.0,40.694393,-73.96098,condo
"193 Park Ave, Brooklyn, NY 11205",11205,1290000,3150,9,6.0,40.696316,-73.97166,multi-family
"185 Hall St #915, Brooklyn, NY 11205",11205,940000,1100,2,2.0,40.69257,-73.965195,coop
"160 Central Park S  #615, New York, NY 10019",10019,4799000,1575,2,3.0,40.766174,-73.978516,condo
"416 W  52nd St #TH205, Manhattan, NY 10019",10019,2125000,1709,3,3.0,40.765057,-73.98904,condo
"160 Central Park S  #4002, New York, NY 10019",10019,8700000,2270,2,3.0,40.766174,-73.978516,condo
"2516 Cropsey Ave, Brooklyn, NY 11214",11214,1728000,2897,7,3.0,40.591816,-73.99315,multi-family
"2863 Cropsey Ave  #1R, Brooklyn, NY 11214",11214,699000,860,2,2.0,40.597565,-73.99869,condo
"1291 Shore Pkwy, Brooklyn, NY 11214",11214,1095000,1980,4,2.0,40.60109,-74.00948,multi-family
"8714 Bay 16 St, Brooklyn, NY 11214",11214,1689000,2403,5,3.0,40.605965,-74.00674,multi-family
"8714 Bay 16th St, Brooklyn, NY 11214",11214,1689000,2403,5,3.0,40.60597,-74.00674,multi-family
"8671 24th Ave, Brooklyn, NY 11214",11214,1900000,3075,7,4.0,40.59772,-73.99059,multi-family
"2652 Cropsey Ave #14G, Brooklyn, NY 11214",11214,429000,1000,2,1.0,40.588562,-73.9907,coop
"2475 W  16th St #8B, Brooklyn, NY 11214",11214,319000,1000,2,1.0,40.586525,-73.984245,coop
"2475 W  16th St #7H, Brooklyn, NY 11214",11214,358888,1250,3,1.0,40.586525,-73.984245,coop
"1611 84th St, Brooklyn, NY 11214",11214,1225000,1800,4,3.0,40.611362,-74.00556,multi-family
"122 Bay 26 St   #1A, Brooklyn, NY 11214",11214,739000,1124,2,2.0,40.60136,-73.99961,condo
"1935 Shore Pkwy, Brooklyn, NY 11214",11214,359500,950,2,1.0,40.589,-73.991844,single-family home
"8814 Bay Pkwy #1C, Brooklyn, NY 11214",11214,245000,750,1,1.0,40.597736,-73.998634,coop
"265 Bay 20th St, Brooklyn, NY 11214",11214,950000,1320,3,3.0,40.600983,-74.006454,single-family home
"2483 W  16th St #11G, Brooklyn, NY 11214",11214,275000,1000,2,1.0,40.5982,-73.9959,coop
"1839 Benson Ave  #1A, Brooklyn, NY 11214",11214,999999,1772,4,3.0,40.60458,-74.00352,condo
"156 Bay 29 St, Brooklyn, NY 11214",11214,2699000,4473,9,6.0,40.59939,-73.998085,multi-family
"162 Bay 29th St, Brooklyn, NY 11214",11214,2699000,3300,9,7.0,40.599354,-73.99799,multi-family
"158 Bay 29th St, Brooklyn, NY 11214",11214,2599000,3120,8,7.0,40.59932,-73.997826,multi-family
"160 Bay 29th St, Brooklyn, NY 11214",11214,2599000,3120,8,7.0,40.599285,-73.99786,multi-family
"156 Bay 29th St, Brooklyn, NY 11214",11214,2699000,3300,9,7.0,40.5993,-73.998,multi-family
"1767 79th St   #6, Brooklyn, NY 11214",11214,1495000,2000,12,6.0,40.611694,-73.99887,multi-family
"1926 83rd St   #11, Brooklyn, NY 11214",11214,2299000,17748,23,12.0,40.607037,-73.998116,multi-family
"8629 Bay Pkwy #2C, Brooklyn, NY 11214",11214,695000,933,2,2.0,40.60114,-73.9942,condo
"1926 83rd St, Brooklyn, NY 11214",11214,2299000,17748,23,12.0,40.60704,-73.99811,multi-family
"1774 77th St, Brooklyn, NY 11214",11214,1798000,3120,7,4.0,40.61238,-73.9979,multi-family
"2764 Harway Ave, Brooklyn, NY 11214",11214,1299000,3420,9,3.0,40.58878,-73.98645,multi-family
"2028 79th St, Brooklyn, NY 11214",11214,1280000,1962,3,3.0,40.60793,-73.99355,single-family home
"2365 83rd St, Brooklyn, NY 11214",11214,2200000,3150,8,5.0,40.601486,-73.98799,multi-family
"1869 Shore Pkwy, Brooklyn, NY 11214",11214,975000,1920,4,2.0,40.590916,-73.99285,multi-family
"2523 W  15th St   #1, Brooklyn, NY 11214",11214,668000,1411,3,2.0,40.585808,-73.983925,condo
"2427 85th St, Brooklyn, NY 11214",11214,1638000,2552,9,3.0,40.599564,-73.98783,multi-family
"8214 17th Ave, Brooklyn, NY 11214",11214,988000,1600,3,2.0,40.610676,-74.00297,multi-family
"265 Bay 20 St, Brooklyn, NY 11214",11214,950000,1320,3,3.0,40.60098,-74.006454,single-family home
"1654 84th St   #1D, Brooklyn, NY 11214",11214,635000,695,2,3.0,40.61027,-74.00482,apartment
"1879 Harrison Avenue, Bronx, NY 10453",10453,900000,1879,4,2.0,40.852364,-73.9122,single-family home
"1561 Metropolitan Avenue UNIT 2B, Bronx, NY 10462",10462,162000,654,1,1.0,40.84057,-73.85886,condo
"2537 Fenton Avenue, Bronx, NY 10469",10469,890000,2512,5,3.0,40.86394,-73.844696,multi-family
"1490 Outlook Avenue UNIT 2P, Bronx, NY 10465",10465,610000,1379,3,3.0,40.845207,-73.815506,condo
"1490 Outlook Ave, Bronx, NY 10465",10465,6187451,1300,2,2.0,40.845207,-73.815506,condo
"1001 Anderson Ave #51, Bronx, NY 10452",10452,190000,1200,3,1.0,40.83238,-73.92734,single-family home
"1711 Davidson Avenue UNIT 5C, Bronx, NY 10453",10453,190000,950,2,1.0,40.847374,-73.914055,coop
"4901 Henry Hudson Parkway W UNIT 2L, Bronx, NY 10471",10471,210000,750,1,1.0,40.896454,-73.90909,coop
"829 Adee Avenue UNIT 3I, Bronx, NY 10467",10467,112000,600,1,1.0,40.86988,-73.86214,coop
"1480 Thieriot Avenue UNIT 5M, Bronx, NY 10460",10460,179000,900,2,1.0,40.837254,-73.865234,coop
"71 Poplar Avenue UNIT 71, Bronx, NY 10465",10465,280000,480,1,1.0,40.811108,-73.806404,coop
"1641 Metropolitan Avenue UNIT 1D, Bronx, NY 10462",10462,185000,674,1,1.0,40.840343,-73.8591,condo
"1718 Purdy Street UNIT 4E, Bronx, NY 10462",10462,195000,630,1,1.0,40.8411,-73.854034,condo
"2531 Westervelt Avenue, Bronx, NY 10469",10469,560000,1400,3,1.0,40.863674,-73.84012,single-family home
"508 Reynolds Avenue, Bronx, NY 10465",10465,467000,1224,3,2.0,40.8219,-73.80927,single-family home
"3901 Independence Ave #1HJ, Bronx, NY 10463",10463,495000,1200,3,2.0,40.890217,-73.9135,coop
"1855 Edison Ave, Bronx, NY 10461",10461,900000,2572,5,2.0,40.848778,-73.83254,single-family home
"204 W  21st St, New York, NY 10011",10011,8750000,3365,4,6.0,40.74284,-73.99711,townhouse
"18A Plan in The Jolie, New York, NY 10006",10006,3360000,1721,3,3.0,40.707363,-74.01356,condo
"250-23 88th Road, Bellerose, NY 11426",11426,1349000,3220,8,4.0,40.7279,-73.714386,multi-family
"77-02 247th Street 2nd fl, Bellerose, NY 11426",11426,339900,708,2,1.0,40.74275,-73.72344,coop
"242-17 89 Avenue, Jamaica, NY 11426",11426,678000,1547,4,2.0,40.72799,-73.72495,single-family home
"247-63 77th Cres #B, Bellerose, NY 11426",11426,389000,708,2,1.0,40.74385,-73.722984,coop
"251-19 71st Avenue UNIT 107A, Bellerose, NY 11426",11426,349000,1000,2,1.0,40.752674,-73.722786,coop
"24608 86th Ave, Jamaica, NY 11426",11426,709000,2356,3,2.0,40.73126,-73.72116,single-family home
"246-03 87th Avenue, Jamaica, NY 11426",11426,908000,1368,4,3.0,40.730347,-73.721504,single-family home
"7728 252nd St, Jamaica, NY 11426",11426,1088000,1182,5,2.0,40.744617,-73.71926,multi-family
"24911 88th Rd, Jamaica, NY 11426",11426,850000,1531,3,2.0,40.728268,-73.71569,single-family home
"247-44 76 Avenue UNIT B, Bellerose, NY 11426",11426,259000,641,1,1.0,40.744442,-73.72293,coop
"247-13 89th Ave, Bellerose, NY 11426",11426,698000,1280,3,3.0,40.727444,-73.72057,single-family home
"7751 251st St, Jamaica, NY 11426",11426,769000,896,2,2.0,40.743572,-73.71918,single-family home
"8506 251st St, Bellerose, NY 11426",11426,970000,1650,5,2.0,40.73318,-73.71595,single-family home
"78-35 266th Street, Glen Oaks, NY 11004",11004,1299000,2056,4,4.0,40.748665,-73.70631,single-family home
"46 Floral Parkway, Floral Park, NY 11001",11001,1399000,3987,4,3.0,40.722885,-73.70789,single-family home
"52 Miller Avenue, Floral Park, NY 11001",11001,775000,1591,3,2.0,40.71564,-73.70536,single-family home
"132-35 41st Road UNIT 8A, Flushing, NY 11355",11355,818000,866,2,2.0,40.75618,-73.83247,condo
"136-46 41 Avenue UNIT 3E, Flushing, NY 11355",11355,989000,1080,2,2.0,40.758728,-73.82769,condo
"136-46 41 Avenue UNIT 7B, Flushing, NY 11355",11355,1499000,1890,3,3.0,40.758728,-73.82769,condo
"130-14 60th Avenue UNIT 3A, Flushing, NY 11355",11355,450000,700,1,1.0,40.74391,-73.83531,condo
"138-10 Franklin Ave  #10J, Flushing, NY 11355",11355,337000,800,1,1.0,40.754627,-73.82549,coop
"144-30 Sanford Avenue UNIT 3T, Flushing, NY 11355",11355,449000,1024,2,1.0,40.759026,-73.819496,coop
"14015 Holly Avenue UNIT 1G, Flushing, NY 11355",11355,418000,900,1,1.0,40.75117,-73.818985,coop
"132-49 41st Rd   #6-A, Flushing, NY 11355",11355,675000,716,2,2.0,40.756435,-73.83209,condo
"136-05 Sanford Avenue UNIT 1R, Flushing, NY 11355",11355,398000,700,1,1.0,40.756886,-73.82845,coop
"14469 Barclay Ave  #7B, Flushing, NY 11355",11355,685000,890,2,2.0,40.76061,-73.81874,condo
"42-55 Colden Street UNIT 15F, Flushing, NY 11355",11355,508000,950,1,1.0,40.753242,-73.82538,coop
